"Target value","Lower bound","Upper bound","Sector value","Target name","Row name","Measure name","Source code","Section name","Row value"
643.57191,444.45,842.69,"Public 4-year","State non-need & merit grants","Parents' Highest Education Level","Average","cfemsx","A9 Averages","Middle school/junior high"
567.341735,496.46,638.23,"Public 4-year","State non-need & merit grants","Parents' Highest Education Level","Average","cfemsx","A9 Averages","High school"
624.161883,593.83,654.5,"Public 4-year","State non-need & merit grants","Parents' Highest Education Level","Average","cfemsx","A9 Averages","College or beyond"
177.971809,153.56,202.38,"Other","State non-need & merit grants","Parents' Highest Education Level","Average","cfemsx","A9 Averages","Total"
53.395385,24.3,82.49,"Other","State non-need & merit grants","Parents' Highest Education Level","Average","cfemsx","A9 Averages","Middle school/junior high"
138.287077,104.82,171.75,"Other","State non-need & merit grants","Parents' Highest Education Level","Average","cfemsx","A9 Averages","High school"
216.796115,181.26,252.34,"Other","State non-need & merit grants","Parents' Highest Education Level","Average","cfemsx","A9 Averages","College or beyond"
398.742206,384.27,413.22,"Total","State non-need & merit grants","Income Quartile","Average","wbywea","A9 Averages","Total"
393.393678,363.68,423.11,"Total","State non-need & merit grants","Income Quartile","Average","wbywea","A9 Averages","Bottom quartile"
353.560565,326.85,380.28,"Total","State non-need & merit grants","Income Quartile","Average","wbywea","A9 Averages","Lower-middle quartile"
422.171459,384.69,459.66,"Total","State non-need & merit grants","Income Quartile","Average","wbywea","A9 Averages","Upper-middle quartile"
436.16337,404.8,467.52,"Total","State non-need & merit grants","Income Quartile","Average","wbywea","A9 Averages","Top quartile"
354.376604,330.18,378.57,"Public 2-year","State non-need & merit grants","Income Quartile","Average","wbywea","A9 Averages","Total"
364.656183,321.23,408.08,"Public 2-year","State non-need & merit grants","Income Quartile","Average","wbywea","A9 Averages","Bottom quartile"
347.327331,306.95,387.7,"Public 2-year","State non-need & merit grants","Income Quartile","Average","wbywea","A9 Averages","Lower-middle quartile"
382.95103,337.64,428.27,"Public 2-year","State non-need & merit grants","Income Quartile","Average","wbywea","A9 Averages","Upper-middle quartile"
288.805481,242.17,335.44,"Public 2-year","State non-need & merit grants","Income Quartile","Average","wbywea","A9 Averages","Top quartile"
607.943269,573.49,642.4,"Public 4-year","State non-need & merit grants","Income Quartile","Average","wbywea","A9 Averages","Total"
626.376785,562.77,689.98,"Public 4-year","State non-need & merit grants","Income Quartile","Average","wbywea","A9 Averages","Bottom quartile"
518.676042,475.56,561.8,"Public 4-year","State non-need & merit grants","Income Quartile","Average","wbywea","A9 Averages","Lower-middle quartile"
615.437818,546.14,684.74,"Public 4-year","State non-need & merit grants","Income Quartile","Average","wbywea","A9 Averages","Upper-middle quartile"
687.545304,623.02,752.07,"Public 4-year","State non-need & merit grants","Income Quartile","Average","wbywea","A9 Averages","Top quartile"
177.971809,153.56,202.38,"Other","State non-need & merit grants","Income Quartile","Average","wbywea","A9 Averages","Total"
147.270507,113.71,180.83,"Other","State non-need & merit grants","Income Quartile","Average","wbywea","A9 Averages","Bottom quartile"
164.510548,118.69,210.34,"Other","State non-need & merit grants","Income Quartile","Average","wbywea","A9 Averages","Lower-middle quartile"
205.621595,152.59,258.66,"Other","State non-need & merit grants","Income Quartile","Average","wbywea","A9 Averages","Upper-middle quartile"
197.397892,134.8,260,"Other","State non-need & merit grants","Income Quartile","Average","wbywea","A9 Averages","Top quartile"
398.742206,384.27,413.22,"Total","State non-need & merit grants","Zero EFC Status","Average","hzqtwc","A9 Averages","Total"
319.905204,296.34,343.47,"Total","State non-need & merit grants","Zero EFC Status","Average","hzqtwc","A9 Averages","Zero EFC"
445.20418,429.64,460.77,"Total","State non-need & merit grants","Zero EFC Status","Average","hzqtwc","A9 Averages","Nonzero EFC"
354.376604,330.18,378.57,"Public 2-year","State non-need & merit grants","Zero EFC Status","Average","hzqtwc","A9 Averages","Total"
349.412643,314.28,384.55,"Public 2-year","State non-need & merit grants","Zero EFC Status","Average","hzqtwc","A9 Averages","Zero EFC"
358.585214,330.16,387.01,"Public 2-year","State non-need & merit grants","Zero EFC Status","Average","hzqtwc","A9 Averages","Nonzero EFC"
607.943269,573.49,642.4,"Public 4-year","State non-need & merit grants","Zero EFC Status","Average","hzqtwc","A9 Averages","Total"
567.527212,515.72,619.33,"Public 4-year","State non-need & merit grants","Zero EFC Status","Average","hzqtwc","A9 Averages","Zero EFC"
625.024535,588.63,661.42,"Public 4-year","State non-need & merit grants","Zero EFC Status","Average","hzqtwc","A9 Averages","Nonzero EFC"
177.971809,153.56,202.38,"Other","State non-need & merit grants","Zero EFC Status","Average","hzqtwc","A9 Averages","Total"
99.462792,75.02,123.9,"Other","State non-need & merit grants","Zero EFC Status","Average","hzqtwc","A9 Averages","Zero EFC"
233.548988,191.33,275.77,"Other","State non-need & merit grants","Zero EFC Status","Average","hzqtwc","A9 Averages","Nonzero EFC"
398.742206,384.27,413.22,"Total","State non-need & merit grants","Pell Recipient Status","Average","xxovtx","A9 Averages","Total"
451.801142,429.67,473.93,"Total","State non-need & merit grants","Pell Recipient Status","Average","xxovtx","A9 Averages","Not a Pell recipient"
356.561926,334.01,379.11,"Total","State non-need & merit grants","Pell Recipient Status","Average","xxovtx","A9 Averages","Pell recipient"
354.376604,330.18,378.57,"Public 2-year","State non-need & merit grants","Pell Recipient Status","Average","xxovtx","A9 Averages","Total"
337.66956,302.14,373.2,"Public 2-year","State non-need & merit grants","Pell Recipient Status","Average","xxovtx","A9 Averages","Not a Pell recipient"
366.864183,333.15,400.58,"Public 2-year","State non-need & merit grants","Pell Recipient Status","Average","xxovtx","A9 Averages","Pell recipient"
607.943269,573.49,642.4,"Public 4-year","State non-need & merit grants","Pell Recipient Status","Average","xxovtx","A9 Averages","Total"
651.266385,605.97,696.56,"Public 4-year","State non-need & merit grants","Pell Recipient Status","Average","xxovtx","A9 Averages","Not a Pell recipient"
567.082086,523.34,610.82,"Public 4-year","State non-need & merit grants","Pell Recipient Status","Average","xxovtx","A9 Averages","Pell recipient"
177.971809,153.56,202.38,"Other","State non-need & merit grants","Pell Recipient Status","Average","xxovtx","A9 Averages","Total"
230.240662,176.79,283.69,"Other","State non-need & merit grants","Pell Recipient Status","Average","xxovtx","A9 Averages","Not a Pell recipient"
142.988701,115.92,170.06,"Other","State non-need & merit grants","Pell Recipient Status","Average","xxovtx","A9 Averages","Pell recipient"
398.742206,384.27,413.22,"Total","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Total"
NA,NA,NA,"Total","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Alabama"
NA,NA,NA,"Total","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Alaska"
10.892272,-0.46,22.24,"Total","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Arizona"
1130.940455,1060.23,1201.66,"Total","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Arkansas"
235.049331,202.39,267.71,"Total","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","California"
110.085485,69.29,150.88,"Total","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Colorado"
NA,NA,NA,"Total","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Connecticut"
NA,NA,NA,"Total","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Delaware"
NA,NA,NA,"Total","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","District of Columbia"
1093.718981,950.09,1237.35,"Total","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Florida"
2602.632684,2383.05,2822.22,"Total","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Georgia"
1.901827,-1.72,5.52,"Total","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Hawaii"
NA,NA,NA,"Total","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Idaho"
89.260324,59.94,118.58,"Total","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Illinois"
NA,NA,NA,"Total","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Indiana"
57.90195,12.45,103.35,"Total","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Iowa"
NA,NA,NA,"Total","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Kansas"
958.471424,863.71,1053.23,"Total","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Kentucky"
NA,NA,NA,"Total","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Louisiana"
1.344621,-9.42,12.11,"Total","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Maine"
44.477464,14.82,74.14,"Total","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Maryland"
186.649666,156.2,217.1,"Total","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Massachusetts"
36.000844,7.49,64.51,"Total","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Michigan"
40.483876,11.82,69.15,"Total","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Minnesota"
NA,NA,NA,"Total","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Mississippi"
NA,NA,NA,"Total","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Missouri"
NA,NA,NA,"Total","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Montana"
NA,NA,NA,"Total","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Nebraska"
521.819998,407.41,636.23,"Total","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Nevada"
NA,NA,NA,"Total","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","New Hampshire"
42.395515,10.82,73.97,"Total","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","New Jersey"
788.719042,724.46,852.98,"Total","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","New Mexico"
565.218533,486.08,644.35,"Total","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","New York"
20.917055,10.42,31.42,"Total","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","North Carolina"
NA,NA,NA,"Total","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","North Dakota"
141.524065,95.43,187.62,"Total","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Ohio"
60.336802,43.97,76.71,"Total","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Oklahoma"
NA,NA,NA,"Total","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Oregon"
84.896207,22.19,147.6,"Total","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Pennsylvania"
NA,NA,NA,"Total","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Rhode Island"
2278.793263,2053.67,2503.92,"Total","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","South Carolina"
NA,NA,NA,"Total","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","South Dakota"
1590.017758,1530.44,1649.6,"Total","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Tennessee"
42.366539,15.42,69.31,"Total","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Texas"
NA,NA,NA,"Total","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Utah"
NA,NA,NA,"Total","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Vermont"
116.848207,-68.64,302.34,"Total","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Virginia"
63.127716,31.29,94.96,"Total","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Washington"
808.837337,744.84,872.83,"Total","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","West Virginia"
NA,NA,NA,"Total","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Wisconsin"
NA,NA,NA,"Total","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Wyoming"
NA,NA,NA,"Total","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Puerto Rico"
354.376604,330.18,378.57,"Public 2-year","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Total"
73.341905,25.67,121.01,"Public 2-year","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Alabama"
NA,NA,NA,"Public 2-year","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Alaska"
NA,NA,NA,"Public 2-year","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Arizona"
341.972105,170.45,513.49,"Public 2-year","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Arkansas"
717.64248,636.46,798.82,"Public 2-year","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","California"
133.340831,47.18,219.5,"Public 2-year","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Colorado"
90.09443,63.76,116.43,"Public 2-year","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Connecticut"
NA,NA,NA,"Public 2-year","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Delaware"
NA,NA,NA,"Public 2-year","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","District of Columbia"
79.614549,24.23,135,"Public 2-year","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Florida"
1242.640442,1008.22,1477.06,"Public 2-year","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Georgia"
NA,NA,NA,"Public 2-year","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Hawaii"
NA,NA,NA,"Public 2-year","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Idaho"
26.47841,0.84,52.11,"Public 2-year","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Illinois"
323.70254,216.26,431.15,"Public 2-year","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Indiana"
30.844817,-2.59,64.28,"Public 2-year","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Iowa"
NA,NA,NA,"Public 2-year","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Kansas"
584.729672,395.53,773.93,"Public 2-year","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Kentucky"
NA,NA,NA,"Public 2-year","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Louisiana"
3.379283,-2.99,9.75,"Public 2-year","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Maine"
21.84876,7.01,36.69,"Public 2-year","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Maryland"
475.249505,358.98,591.52,"Public 2-year","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Massachusetts"
45.173601,-25.58,115.93,"Public 2-year","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Michigan"
40.004644,-3.6,83.61,"Public 2-year","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Minnesota"
40.369304,11,69.74,"Public 2-year","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Mississippi"
NA,NA,NA,"Public 2-year","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Missouri"
NA,NA,NA,"Public 2-year","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Montana"
NA,NA,NA,"Public 2-year","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Nebraska"
NA,NA,NA,"Public 2-year","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Nevada"
NA,NA,NA,"Public 2-year","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","New Hampshire"
51.757766,13.66,89.85,"Public 2-year","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","New Jersey"
343.877633,189.18,498.57,"Public 2-year","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","New Mexico"
505.629278,396.61,614.65,"Public 2-year","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","New York"
15.756435,-0.57,32.08,"Public 2-year","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","North Carolina"
NA,NA,NA,"Public 2-year","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","North Dakota"
24.198966,-19.07,67.47,"Public 2-year","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Ohio"
1.944173,-1.39,5.27,"Public 2-year","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Oklahoma"
NA,NA,NA,"Public 2-year","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Oregon"
2.15635,-1.48,5.79,"Public 2-year","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Pennsylvania"
NA,NA,NA,"Public 2-year","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Rhode Island"
1643.405426,1340.41,1946.4,"Public 2-year","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","South Carolina"
NA,NA,NA,"Public 2-year","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","South Dakota"
1562.015456,1459.25,1664.78,"Public 2-year","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Tennessee"
3.605764,-0.34,7.56,"Public 2-year","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Texas"
NA,NA,NA,"Public 2-year","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Utah"
405.203081,-107.5,917.9,"Public 2-year","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Vermont"
NA,NA,NA,"Public 2-year","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Virginia"
12.030014,-3.85,27.91,"Public 2-year","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Washington"
42.605765,-11.74,96.95,"Public 2-year","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","West Virginia"
NA,NA,NA,"Public 2-year","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Wisconsin"
NA,NA,NA,"Public 2-year","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Wyoming"
NA,NA,NA,"Public 2-year","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Puerto Rico"
607.943269,573.49,642.4,"Public 4-year","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Total"
NA,NA,NA,"Public 4-year","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Alabama"
NA,NA,NA,"Public 4-year","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Alaska"
50.816783,-1.97,103.6,"Public 4-year","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Arizona"
1759.548639,1667.47,1851.62,"Public 4-year","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Arkansas"
134.918576,94.65,175.19,"Public 4-year","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","California"
163.784768,88.53,239.04,"Public 4-year","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Colorado"
NA,NA,NA,"Public 4-year","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Connecticut"
NA,NA,NA,"Public 4-year","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Delaware"
NA,NA,NA,"Public 4-year","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","District of Columbia"
1484.69035,1224.59,1744.79,"Public 4-year","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Florida"
3136.225735,2862.42,3410.03,"Public 4-year","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Georgia"
3.688322,-3.36,10.74,"Public 4-year","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Hawaii"
NA,NA,NA,"Public 4-year","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Idaho"
276.959309,195.47,358.45,"Public 4-year","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Illinois"
NA,NA,NA,"Public 4-year","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Indiana"
58.063453,-22.87,139,"Public 4-year","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Iowa"
100.167221,-10.85,211.19,"Public 4-year","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Kansas"
1443.918642,1337.26,1550.58,"Public 4-year","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Kentucky"
3264.333131,3026.46,3502.2,"Public 4-year","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Louisiana"
NA,NA,NA,"Public 4-year","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Maine"
68.041834,15.58,120.5,"Public 4-year","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Maryland"
419.192162,322.77,515.62,"Public 4-year","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Massachusetts"
47.760318,7.23,88.29,"Public 4-year","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Michigan"
90.535643,12.65,168.43,"Public 4-year","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Minnesota"
299.939672,235.04,364.84,"Public 4-year","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Mississippi"
NA,NA,NA,"Public 4-year","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Missouri"
NA,NA,NA,"Public 4-year","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Montana"
NA,NA,NA,"Public 4-year","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Nebraska"
626.945075,503.02,750.87,"Public 4-year","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Nevada"
65.191785,-6.64,137.02,"Public 4-year","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","New Hampshire"
67.407859,2.26,132.56,"Public 4-year","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","New Jersey"
1179.516096,1063.61,1295.42,"Public 4-year","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","New Mexico"
1227.440488,1071.65,1383.23,"Public 4-year","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","New York"
18.611799,6.33,30.89,"Public 4-year","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","North Carolina"
NA,NA,NA,"Public 4-year","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","North Dakota"
238.075493,156.37,319.78,"Public 4-year","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Ohio"
123.725408,83.4,164.06,"Public 4-year","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Oklahoma"
1443.551271,753.15,2133.95,"Public 4-year","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Oregon"
185.872345,39.81,331.93,"Public 4-year","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Pennsylvania"
NA,NA,NA,"Public 4-year","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Rhode Island"
2931.030649,2573.68,3288.38,"Public 4-year","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","South Carolina"
279.096707,178.3,379.89,"Public 4-year","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","South Dakota"
2216.753906,1992.91,2440.6,"Public 4-year","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Tennessee"
83.2066,29.43,136.98,"Public 4-year","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Texas"
497.356319,345.18,649.53,"Public 4-year","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Utah"
NA,NA,NA,"Public 4-year","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Vermont"
242.876833,-142.17,627.92,"Public 4-year","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Virginia"
50.976358,31.32,70.64,"Public 4-year","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Washington"
1240.044291,1145.87,1334.22,"Public 4-year","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","West Virginia"
53.382086,-4.46,111.23,"Public 4-year","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Wisconsin"
30.196144,5.21,55.18,"Public 4-year","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Wyoming"
30.436747,-53.1,113.97,"Public 4-year","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Puerto Rico"
177.971809,153.56,202.38,"Other","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Total"
NA,NA,NA,"Other","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Alabama"
NA,NA,NA,"Other","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Alaska"
NA,NA,NA,"Other","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Arizona"
NA,NA,NA,"Other","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Arkansas"
NA,NA,NA,"Other","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","California"
NA,NA,NA,"Other","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Colorado"
NA,NA,NA,"Other","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Connecticut"
NA,NA,NA,"Other","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Delaware"
NA,NA,NA,"Other","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","District of Columbia"
NA,NA,NA,"Other","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Florida"
NA,NA,NA,"Other","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Georgia"
NA,NA,NA,"Other","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Hawaii"
NA,NA,NA,"Other","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Idaho"
NA,NA,NA,"Other","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Illinois"
NA,NA,NA,"Other","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Indiana"
NA,NA,NA,"Other","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Iowa"
NA,NA,NA,"Other","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Kansas"
NA,NA,NA,"Other","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Kentucky"
NA,NA,NA,"Other","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Louisiana"
NA,NA,NA,"Other","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Maine"
NA,NA,NA,"Other","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Maryland"
NA,NA,NA,"Other","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Massachusetts"
NA,NA,NA,"Other","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Michigan"
NA,NA,NA,"Other","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Minnesota"
NA,NA,NA,"Other","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Mississippi"
NA,NA,NA,"Other","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Missouri"
NA,NA,NA,"Other","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Montana"
NA,NA,NA,"Other","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Nebraska"
NA,NA,NA,"Other","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","Nevada"
NA,NA,NA,"Other","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","New Hampshire"
NA,NA,NA,"Other","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","New Jersey"
NA,NA,NA,"Other","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","New Mexico"
NA,NA,NA,"Other","State non-need & merit grants","Institution State","Average","nwrjvf","A9 Averages","New York"
